player_id,first_name,last_name,team_id,position,jersey_number,date_of_birth,height_inches,weight_lbs,nationality,bats,throws,team_abbrev,season,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_game,last_game,dataid,status,active
129444,Chase,Dollander,27,,,,,,,R,R,COL,2025,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20250406,20250908,dollc001,available,t
129446,Seranthony,Dominguez,3,,,,,,,R,R,BAL,2025,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250727,domis001,available,t
129447,Seranthony,Dominguez,5,,,,,,,R,R,TOR,2025,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,20250729,20251101,domis001,available,t
129452,Brenton,Doyle,27,,,,,,,R,R,COL,2025,138,0,0,0,0,0,0,0,0,0,131,0,131,4,7,0,20250328,20250928,doylb001,available,t
129454,Shawn,Dubin,3,,,,,,,R,R,BAL,2025,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20250828,20250912,dubis001,available,t
129455,Shawn,Dubin,11,,,,,,,R,R,HOU,2025,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20250511,20250822,dubis001,available,t
129456,Mauricio,Dubon,11,,,,,,,R,R,HOU,2025,133,0,0,0,0,4,46,24,33,48,17,3,63,0,9,5,20250329,20250928,dubom001,available,t
129457,Blake,Dunn,22,,,,,,,R,R,CIN,2025,30,0,0,0,0,0,0,0,0,13,5,14,29,1,2,2,20250327,20250508,dunnb001,available,t
129458,Dane,Dunning,16,,,,,,,R,R,ATL,2025,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20250720,20250917,dunnd001,available,t
129459,Dane,Dunning,12,,,,,,,R,R,TEX,2025,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20250429,20250710,dunnd001,available,t
129460,Oliver,Dunn,23,,,,,,,L,R,MIL,2025,14,0,0,0,0,2,0,13,0,0,0,0,0,0,1,1,20250329,20250416,dunno001,available,t
129428,Rafael,Devers,30,,,,,,,L,R,SF,2025,90,0,0,0,0,28,0,1,0,0,0,0,0,60,1,0,20250617,20250928,dever001,available,t
129451,Camilo,Doval,30,,,,,,,R,R,SF,2025,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20250330,20250730,dovac001,available,t
129422,Jonny,DeLuca,4,,,,,,,R,R,TB,2025,20,0,0,0,0,0,0,0,0,0,19,0,19,1,1,1,20250328,20250806,deluj001,available,t
129437,Yandy,Diaz,4,,,,,,,R,R,TB,2025,150,0,0,0,0,37,0,0,0,0,0,0,0,114,0,0,20250328,20250927,diazy001,available,t
129424,Reid,Detmers,13,,,,,,,L,L,LAA,2025,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20250331,20250910,detmr001,available,t
129432,Alexis,Diaz,28,,,,,,,R,R,LAD,2025,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20250722,20250817,diaza004,available,t
129453,Jack,Dreyer,28,,,,,,,R,L,LAD,2025,71,71,5,66,0,0,0,0,0,0,0,0,0,0,0,0,20250319,20251028,dreyj001,available,t
129433,Elias,Diaz,29,,,,,,,R,R,SD,2025,106,0,0,0,105,0,0,0,0,0,0,0,0,0,19,0,20250327,20250927,diaze005,available,t
129412,Paul,DeJong,20,,,,,,,R,R,WSH,2025,57,0,0,0,0,1,13,33,10,0,0,0,0,3,0,1,20250327,20250926,dejop001,available,t
129449,Brendan,Donovan,25,,,,,,,L,R,STL,2025,118,0,0,0,0,0,100,0,6,18,0,0,18,2,2,0,20250327,20250924,donob001,available,t
129426,Chris,Devenski,18,,,,,,,R,R,NYM,2025,13,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,20250430,20250919,devec001,available,t
129435,Edwin,Diaz,18,,,,,,,R,R,NYM,2025,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20250928,diaze006,available,t
129421,Yerry,De los Santos,1,,,,,,,R,R,NYY,2025,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20250427,20250825,deloy001,available,t
129445,Jasson,Dominguez,1,,,,,,,B,R,NYY,2025,124,0,0,0,0,0,0,0,0,100,0,0,100,15,8,10,20250327,20251008,domij003,available,t
129450,Camilo,Doval,1,,,,,,,R,R,NYY,2025,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20250801,20251008,dovac001,available,t
129465,Jhoan,Duran,19,,,,,,,R,R,PHI,2025,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20250801,20251009,duraj002,available,t
129466,Caleb,Durbin,23,,,,,,,R,R,MIL,2025,145,0,0,0,0,0,10,140,3,0,0,0,0,0,9,1,20250418,20251017,durbc002,available,t
129467,Connelly,Early,2,,,,,,,L,L,BOS,2025,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20250909,20251002,earlc001,available,t
129468,Nate,Eaton,2,,,,,,,R,R,BOS,2025,43,1,0,1,0,0,0,12,0,4,5,18,27,1,2,5,20250617,20251001,eaton001,available,t
129472,Carl,Edwards,12,,,,,,,R,R,TEX,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250915,20250916,edwac001,available,t
129473,Xavier,Edwards,17,,,,,,,B,R,MIA,2025,139,0,0,0,0,0,96,0,41,0,0,0,0,1,2,1,20250327,20250928,edwax001,available,t
129475,Zach,Eflin,3,,,,,,,R,R,BAL,2025,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250728,efliz001,available,t
129477,Bryce,Elder,16,,,,,,,R,R,ATL,2025,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20250402,20250924,eldeb001,available,t
129481,Christian,Encarnacion-Strand,22,,,,,,,R,R,CIN,2025,36,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,20250327,20250708,encac001,available,t
129484,Tristin,English,26,,,,,,,R,R,ARI,2025,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20250709,20250730,englt001,available,t
129485,Dietrich,Enns,3,,,,,,,L,L,BAL,2025,17,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,20250803,20250924,ennsd001,available,t
129486,Dietrich,Enns,8,,,,,,,L,L,DET,2025,7,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,20250626,20250727,ennsd001,available,t
129487,Nic,Enright,7,,,,,,,R,R,CLE,2025,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20250525,20250902,enrin001,available,t
129488,Nathan,Eovaldi,12,,,,,,,R,R,TEX,2025,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250822,eovan001,available,t
129491,Jose,Espada,3,,,,,,,R,R,BAL,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250920,20250920,espaj001,available,t
129492,Santiago,Espinal,22,,,,,,,R,R,CIN,2025,114,0,0,0,0,3,19,75,2,10,0,6,15,3,13,2,20250329,20250924,espis001,available,t
129497,Lazaro,Estrada,5,,,,,,,R,R,TOR,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250705,20250729,estrl002,available,t
129498,Thairo,Estrada,27,,,,,,,R,R,COL,2025,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,20250530,20250805,estrt001,available,t
129499,Logan,Evans,15,,,,,,,R,R,SEA,2025,16,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,20250427,20250927,evanl001,available,t
129501,Stuart,Fairchild,16,,,,,,,R,R,ATL,2025,28,0,0,0,0,0,0,0,0,3,1,16,20,6,9,7,20250402,20250708,fairs001,available,t
129503,Bailey,Falter,24,,,,,,,R,L,PIT,2025,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20250729,faltb001,available,t
129504,Kyle,Farmer,27,,,,,,,R,R,COL,2025,97,1,0,1,0,17,33,10,12,0,0,0,0,24,13,1,20250328,20250923,farmk001,available,t
129506,Calvin,Faucher,17,,,,,,,R,R,MIA,2025,65,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20250928,faucc001,available,t
129507,Erick,Fedde,16,,,,,,,R,R,ATL,2025,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,20250729,20250822,fedde001,available,t
129508,Erick,Fedde,23,,,,,,,R,R,MIL,2025,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20250827,20250924,fedde001,available,t
129478,Bryce,Eldridge,30,,,,,,,L,R,SF,2025,10,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,20250915,20250928,eldrb002,available,t
129482,Jerar,Encarnacion,30,,,,,,,R,R,SF,2025,19,0,0,0,0,1,0,0,0,2,0,14,15,0,6,0,20250602,20250927,encaj002,available,t
129489,Lucas,Erceg,9,,,,,,,L,R,KC,2025,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250917,ercel001,available,t
129494,Carlos,Estevez,9,,,,,,,R,R,KC,2025,67,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250927,estec001,available,t
129502,Bailey,Falter,9,,,,,,,R,L,KC,2025,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20250804,20250822,faltb001,available,t
129483,Mason,Englert,4,,,,,,,B,R,TB,2025,30,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20250331,20250903,englm001,available,t
129500,Pete,Fairbanks,4,,,,,,,R,R,TB,2025,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20250927,fairp001,available,t
129469,Jake,Eder,13,,,,,,,L,L,LAA,2025,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20250427,20250723,ederj001,available,t
129471,Carl,Edwards,13,,,,,,,R,R,LAA,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250423,20250425,edwac001,available,t
129505,Mitch,Farris,13,,,,,,,L,L,LAA,2025,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20250902,20250925,farrm001,available,t
129461,Carlos,Duran,14,,,,,,,R,R,OAK,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250522,20250522,durac001,available,t
129495,Joey,Estes,14,,,,,,,R,R,OAK,2025,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20250331,20250824,estej001,available,t
129470,Tommy,Edman,28,,,,,,,B,R,LAD,2025,113,0,0,0,0,0,80,13,0,0,28,0,28,1,4,0,20250318,20251101,edmat001,available,t
129510,Hunter,Feduccia,28,,,,,,,L,R,LAD,2025,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,20250407,20250408,feduh001,available,t
129496,Jeremiah,Estrada,29,,,,,,,B,R,SD,2025,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20251002,estrj002,available,t
129509,Erick,Fedde,25,,,,,,,R,R,STL,2025,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20250722,fedde001,available,t
129474,Scott,Effross,1,,,,,,,R,R,NYY,2025,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20250617,20250725,effrs001,available,t
129490,J. C.,Escarra,1,,,,,,,L,R,NYY,2025,40,0,0,0,30,6,0,2,0,0,0,0,0,1,6,0,20250329,20250812,escaj001,available,t
129523,Yanquiel,Fernandez,27,,,,,,,L,L,COL,2025,52,0,0,0,0,0,0,0,0,3,0,19,22,26,8,0,20250702,20250928,ferny001,available,t
129525,David,Festa,10,,,,,,,R,R,MIN,2025,11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,20250411,20250721,festd001,available,t
129526,Matt,Festa,7,,,,,,,R,R,CLE,2025,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20250502,20251002,festm001,available,t
129527,J. P.,Feyereisen,26,,,,,,,R,R,ARI,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250419,20250424,feyej001,available,t
129529,Kyle,Finnegan,8,,,,,,,R,R,DET,2025,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20250802,20251010,finnk001,available,t
129531,Braydon,Fisher,5,,,,,,,R,R,TOR,2025,60,60,1,59,0,0,0,0,0,0,0,0,0,0,0,0,20250511,20251027,fishb002,available,t
129532,Richard,Fitts,2,,,,,,,R,R,BOS,2025,11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,20250330,20250825,fittr001,available,t
129533,Ryan,Fitzgerald,10,,,,,,,L,R,MIN,2025,24,2,0,2,0,1,9,4,9,0,0,0,0,1,2,7,20250516,20250928,fitzr001,available,t
129535,Jack,Flaherty,8,,,,,,,R,R,DET,2025,34,34,33,1,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20251010,flahj002,available,t
129538,Rafael,Flores,24,,,,,,,R,R,PIT,2025,7,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,20250917,20250928,florr004,available,t
129540,Mason,Fluharty,5,,,,,,,R,L,TOR,2025,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20250401,20251031,fluhm001,available,t
129541,Harry,Ford,15,,,,,,,R,R,SEA,2025,9,0,0,0,4,0,0,0,0,0,0,0,0,1,4,1,20250905,20251015,fordh001,available,t
129542,Nick,Fortes,17,,,,,,,R,R,MIA,2025,59,0,0,0,54,0,0,0,0,0,0,0,0,3,7,0,20250327,20250727,fortn001,available,t
129544,Justin,Foscue,12,,,,,,,R,R,TEX,2025,4,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,20250623,20250720,foscj001,available,t
129545,Jake,Fraley,16,,,,,,,L,L,ATL,2025,9,0,0,0,0,0,0,0,0,1,0,6,7,1,4,0,20250827,20250909,fralj001,available,t
129546,Jake,Fraley,22,,,,,,,L,L,CIN,2025,67,0,0,0,0,0,0,0,0,6,0,56,61,2,11,2,20250327,20250816,fralj001,available,t
129547,Bowden,Francis,5,,,,,,,R,R,TOR,2025,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20250331,20250614,franb002,available,t
129548,J. P.,France,11,,,,,,,R,R,HOU,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250914,20250927,franj006,available,t
129549,Ty,France,10,,,,,,,R,R,MIN,2025,101,0,0,0,0,101,1,0,0,0,0,0,0,0,5,0,20250327,20250730,frant002,available,t
129550,Ty,France,5,,,,,,,R,R,TOR,2025,39,0,0,0,0,23,0,0,0,0,0,0,0,6,12,0,20250801,20251028,frant002,available,t
129552,Adam,Frazier,24,,,,,,,L,R,PIT,2025,78,0,0,0,0,0,53,0,0,13,0,5,17,0,12,0,20250327,20250712,fraza001,available,t
129555,Cody,Freeman,12,,,,,,,R,R,TEX,2025,36,0,0,0,0,0,24,6,0,3,0,6,9,4,4,1,20250718,20250928,freec003,available,t
129558,Kyle,Freeland,27,,,,,,,L,L,COL,2025,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20250927,freek001,available,t
129559,Tyler,Freeman,27,,,,,,,R,R,COL,2025,110,0,0,0,0,0,17,1,0,1,0,66,66,28,7,4,20250330,20250920,freet001,available,t
129560,Sal,Frelick,23,,,,,,,L,R,MIL,2025,151,0,0,0,0,1,0,1,0,0,18,141,148,0,4,0,20250327,20251017,frels001,available,t
129536,Dominic,Fletcher,6,,,,,,,L,L,CWS,2025,12,0,0,0,0,0,0,0,0,1,3,9,12,0,0,0,20250905,20250928,fletd003,available,t
129534,Tyler,Fitzgerald,30,,,,,,,R,R,SF,2025,72,0,0,0,0,0,69,0,0,0,0,3,3,0,1,3,20250327,20250822,fitzt001,available,t
129539,Wilmer,Flores,30,,,,,,,R,R,SF,2025,125,0,0,0,0,30,0,2,0,0,0,0,0,84,19,0,20250327,20250928,florw001,available,t
129516,Freddy,Fermin,9,,,,,,,R,R,KC,2025,67,0,0,0,59,0,1,0,0,0,0,0,0,5,4,3,20250327,20250730,fermf002,available,t
129551,Adam,Frazier,9,,,,,,,L,R,KC,2025,56,0,0,0,0,0,26,7,0,19,0,6,22,8,8,0,20250718,20250928,fraza001,available,t
129511,Hunter,Feduccia,4,,,,,,,L,R,TB,2025,36,0,0,0,34,0,0,0,0,0,0,0,0,1,3,0,20250802,20250928,feduh001,available,t
129543,Nick,Fortes,4,,,,,,,R,R,TB,2025,38,0,0,0,37,0,0,0,0,0,0,0,0,1,6,0,20250729,20250927,fortn001,available,t
129519,Jose,Fermin,13,,,,,,,R,R,LAA,2025,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20250426,20250926,fermj002,available,t
129515,Tyler,Ferguson,14,,,,,,,R,R,OAK,2025,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250928,fergt001,available,t
129520,Julian,Fernandez,28,,,,,,,R,R,LAD,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250707,20250707,fernj007,available,t
129528,J. P.,Feyereisen,28,,,,,,,R,R,LAD,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250506,20250513,feyej001,available,t
129553,Alex,Freeland,28,,,,,,,B,R,LAD,2025,29,0,0,0,0,0,15,17,0,0,0,0,0,0,4,0,20250730,20250903,freea001,available,t
129517,Freddy,Fermin,29,,,,,,,R,R,SD,2025,45,0,0,0,45,0,0,0,0,0,0,0,0,0,2,0,20250802,20251002,fermf002,available,t
129521,Julian,Fernandez,20,,,,,,,R,R,WSH,2025,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20250923,20250927,fernj007,available,t
129524,Jose,Ferrer,20,,,,,,,L,L,WSH,2025,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250927,ferrj002,available,t
129530,Kyle,Finnegan,20,,,,,,,R,R,WSH,2025,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250728,finnk001,available,t
129518,Jose,Fermin,25,,,,,,,R,R,STL,2025,30,0,0,0,0,0,15,5,0,4,0,1,5,1,6,2,20250625,20250928,fermj001,available,t
129522,Ryan,Fernandez,25,,,,,,,R,R,STL,2025,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20250928,fernr001,available,t
129565,Braxton,Fulford,27,,,,,,,R,R,COL,2025,38,0,0,0,32,0,0,0,0,0,0,0,0,6,3,2,20250416,20250926,fulfb001,available,t
129567,Michael,Fulmer,2,,,,,,,R,R,BOS,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250414,20250414,fulmm001,available,t
129569,Kody,Funderburk,10,,,,,,,L,L,MIN,2025,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20250412,20250927,fundk001,available,t
129570,Hunter,Gaddis,7,,,,,,,R,R,CLE,2025,76,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20251002,gaddh001,available,t
129571,Matt,Gage,8,,,,,,,L,L,DET,2025,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20250613,20250625,gagem001,available,t
129573,Zac,Gallen,26,,,,,,,R,R,ARI,2025,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250926,gallz001,available,t
129574,Gerson,Garabito,12,,,,,,,R,R,TEX,2025,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20250407,garag001,available,t
129575,Adolis,Garcia,12,,,,,,,R,R,TEX,2025,135,0,0,0,0,0,0,0,0,0,0,128,128,5,4,0,20250327,20250928,garca005,available,t
129576,Aramis,Garcia,26,,,,,,,R,R,ARI,2025,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20250607,20250621,garca006,available,t
129577,Brandyn,Garcia,26,,,,,,,L,L,ARI,2025,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20250727,20250928,garcb002,available,t
129578,Brandyn,Garcia,15,,,,,,,L,L,SEA,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250721,20250723,garcb002,available,t
129580,Jhostynxon,Garcia,2,,,,,,,R,R,BOS,2025,5,0,0,0,0,0,0,0,0,2,0,2,4,1,0,1,20250822,20250828,garcj008,available,t
129585,Luis,Garcia,11,,,,,,,R,R,HOU,2025,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20250901,20250909,garcl007,available,t
129588,Rico,Garcia,3,,,,,,,R,R,BAL,2025,20,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,20250812,20250928,garcr006,available,t
129591,Robert,Garcia,12,,,,,,,R,L,TEX,2025,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250927,garcr008,available,t
129592,Yimi,Garcia,5,,,,,,,R,R,TOR,2025,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20250702,garcy001,available,t
129594,Mitch,Garver,15,,,,,,,R,R,SEA,2025,93,0,0,0,43,0,0,0,0,0,0,0,0,45,27,0,20250328,20251015,garvm001,available,t
129596,Mickey,Gasper,10,,,,,,,B,R,MIN,2025,45,0,0,0,19,7,2,0,0,1,0,0,1,12,11,2,20250329,20250920,gaspm001,available,t
129597,Robert,Gasser,23,,,,,,,L,L,MIL,2025,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20250921,20251014,gassr001,available,t
129598,Kevin,Gausman,5,,,,,,,L,R,TOR,2025,38,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20251031,gausk001,available,t
129603,Ian,Gibaut,22,,,,,,,R,R,CIN,2025,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250628,gibai001,available,t
129604,Cade,Gibson,17,,,,,,,L,L,MIA,2025,44,44,1,43,0,0,0,0,0,0,0,0,0,0,0,0,20250420,20250928,gibsc001,available,t
129605,Kyle,Gibson,3,,,,,,,R,R,BAL,2025,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20250429,20250517,gibsk002,available,t
129608,Lucas,Gilbreath,27,,,,,,,L,L,COL,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250822,20250822,gilbl001,available,t
129609,Logan,Gilbert,15,,,,,,,R,R,SEA,2025,29,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20251019,gilbl002,available,t
129610,Tyler,Gilbert,6,,,,,,,L,L,CWS,2025,46,46,5,41,0,0,0,0,0,0,0,0,0,0,0,0,20250408,20250927,gilbt001,available,t
129572,Matt,Gage,30,,,,,,,L,L,SF,2025,27,27,2,25,0,0,0,0,0,0,0,0,0,0,0,0,20250718,20250924,gagem001,available,t
129607,Drew,Gilbert,30,,,,,,,L,L,SF,2025,39,0,0,0,0,0,0,0,0,2,6,30,38,0,2,2,20250808,20250928,gilbd001,available,t
129587,Maikel,Garcia,9,,,,,,,R,R,KC,2025,160,0,0,0,0,0,11,136,17,0,6,1,7,6,1,1,20250327,20250928,garcm003,available,t
129600,Joey,Gerber,4,,,,,,,R,R,TB,2025,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20250911,20250916,gerbj001,available,t
129602,Paul,Gervase,4,,,,,,,R,R,TB,2025,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20250621,20250707,gervp001,available,t
129566,Carson,Fulmer,13,,,,,,,R,R,LAA,2025,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20250710,20250823,fulmc001,available,t
129581,Luis,Garcia,13,,,,,,,R,R,LAA,2025,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20250801,20250924,garcl005,available,t
129599,Zack,Gelof,14,,,,,,,R,R,OAK,2025,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20250704,20250919,geloz001,available,t
129582,Luis,Garcia,28,,,,,,,R,R,LAD,2025,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20250319,20250628,garcl005,available,t
129601,Paul,Gervase,28,,,,,,,R,R,LAD,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250820,20250820,gervp001,available,t
129583,Luis,Garcia,20,,,,,,,R,R,WSH,2025,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20250709,20250728,garcl005,available,t
129584,Luis,Garcia,20,,,,,,,L,R,WSH,2025,139,0,0,0,0,2,129,0,0,0,0,0,0,2,12,0,20250327,20250928,garcl006,available,t
129579,Jose,Barrero,25,,,,,,,R,R,STL,2025,22,0,0,0,0,0,6,1,5,0,6,2,8,0,1,6,20250430,20250622,garcj007,available,t
129590,Rico,Garcia,18,,,,,,,R,R,NYM,2025,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20250706,20250802,garcr006,available,t
129593,Reed,Garrett,18,,,,,,,R,R,NYM,2025,58,58,1,57,0,0,0,0,0,0,0,0,0,0,0,0,20250328,20250914,garrr001,available,t
129561,Max,Fried,1,,,,,,,L,L,NYY,2025,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20250329,20251005,friem001,available,t
129589,Rico,Garcia,1,,,,,,,R,R,NYY,2025,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20250718,20250718,garcr006,available,t
129606,Luis,Gil,1,,,,,,,R,R,NYY,2025,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20250803,20251004,gil-l001,available,t
129620,Austin,Gomber,27,,,,,,,L,L,COL,2025,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20250615,20250819,gomba001,available,t
129625,Nick,Gonzales,24,,,,,,,R,R,PIT,2025,96,0,0,0,0,0,85,0,13,0,0,0,0,0,0,0,20250327,20250928,gonzn001,available,t
129627,Romy,Gonzalez,2,,,,,,,R,R,BOS,2025,99,0,0,0,0,60,43,2,0,0,0,0,0,5,16,2,20250329,20251002,gonzr003,available,t
129629,Hunter,Goodman,27,,,,,,,R,R,COL,2025,144,0,0,0,104,0,0,0,0,0,0,0,0,39,8,0,20250328,20250928,goodh001,available,t
129631,Colton,Gordon,11,,,,,,,L,L,HOU,2025,20,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0,20250514,20250928,gordc001,available,t
129632,Tanner,Gordon,27,,,,,,,L,R,COL,2025,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20250508,20250924,gordt002,available,t
129636,Matt,Gorski,24,,,,,,,R,R,PIT,2025,15,0,0,0,0,12,0,0,0,1,3,0,4,0,4,0,20250424,20250516,gorsm001,available,t
129639,Kendall,Graveman,26,,,,,,,R,R,ARI,2025,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,20250513,20250810,gravk001,available,t
129640,Jon,Gray,12,,,,,,,R,R,TEX,2025,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20250723,20250816,grayj003,available,t
129643,Chad,Green,5,,,,,,,L,R,TOR,2025,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250729,greec003,available,t
129644,Hunter,Greene,22,,,,,,,R,R,CIN,2025,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20250327,20250930,greeh001,available,t
129646,Riley,Greene,8,,,,,,,L,L,DET,2025,165,0,0,0,0,0,0,0,0,132,16,1,141,23,4,0,20250327,20251010,greer003,available,t
129647,Randal,Grichuk,26,,,,,,,R,R,ARI,2025,70,0,0,0,0,0,0,0,0,3,1,19,23,42,29,0,20250327,20250726,gricr001,available,t
129650,Sean,Guenther,8,,,,,,,L,L,DET,2025,9,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,20250426,20250522,guens001,available,t
129651,Luis,Guerrero,2,,,,,,,R,R,BOS,2025,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20250424,20250627,guerl001,available,t
129653,Vladimir,Guerrero,5,,,,,,,R,R,TOR,2025,174,0,0,0,0,151,0,0,0,0,0,0,0,24,2,0,20250327,20251101,guerv002,available,t
